OrderID,Stage,Location,StageStart,StageEnd
1792,Receive,N/A,2024-10-30 08:00:00,2024-10-30 10:00:00
1792,WH_MAIN,WH_MAIN,2024-10-30 10:00:00,2024-10-31 03:00:00
1792,WH_SUB,K3,2024-10-31 03:00:00,2024-11-02 19:00:00
1792,Delivery,Customer,2024-11-02 19:00:00,2024-11-05 20:00:00
1793,Receive,N/A,2024-10-07 08:00:00,2024-10-07 11:00:00
1793,WH_MAIN,WH_MAIN,2024-10-07 11:00:00,2024-10-07 18:00:00
1793,WH_SUB,K1,2024-10-07 18:00:00,2024-10-09 13:00:00
1793,Delivery,Customer,2024-10-09 13:00:00,2024-10-11 16:00:00
1794,Receive,N/A,2024-10-25 08:00:00,2024-10-25 16:00:00
1794,WH_MAIN,WH_MAIN,2024-10-25 16:00:00,2024-10-25 22:00:00
1794,WH_SUB,K2,2024-10-25 22:00:00,2024-10-27 22:00:00
1794,Delivery,Customer,2024-10-27 22:00:00,2024-10-30 00:00:00
1795,Receive,N/A,2024-10-04 08:00:00,2024-10-04 14:00:00
1795,WH_MAIN,WH_MAIN,2024-10-04 14:00:00,2024-10-04 20:00:00
1795,WH_SUB,K1,2024-10-04 20:00:00,2024-10-06 17:00:00
1795,Delivery,Customer,2024-10-06 17:00:00,2024-10-10 01:00:00
1796,Receive,N/A,2024-10-25 08:00:00,2024-10-25 13:00:00
1796,WH_MAIN,WH_MAIN,2024-10-25 13:00:00,2024-10-26 04:00:00
1796,WH_SUB,K1,2024-10-26 04:00:00,2024-10-29 01:00:00
1796,Delivery,Customer,2024-10-29 01:00:00,2024-11-01 22:00:00
1797,Receive,N/A,2024-10-11 08:00:00,2024-10-11 18:00:00
1797,WH_MAIN,WH_MAIN,2024-10-11 18:00:00,2024-10-12 08:00:00
1797,WH_SUB,K1,2024-10-12 08:00:00,2024-10-13 12:00:00
1797,Delivery,Customer,2024-10-13 12:00:00,2024-10-17 06:00:00
1798,Receive,N/A,2024-10-30 08:00:00,2024-10-30 16:00:00
1798,WH_MAIN,WH_MAIN,2024-10-30 16:00:00,2024-10-30 23:00:00
1798,WH_SUB,K3,2024-10-30 23:00:00,2024-11-01 19:00:00
1798,Delivery,Customer,2024-11-01 19:00:00,2024-11-04 16:00:00
1799,Receive,N/A,2024-10-24 08:00:00,2024-10-24 17:00:00
1799,WH_MAIN,WH_MAIN,2024-10-24 17:00:00,2024-10-25 01:00:00
1799,WH_SUB,K2,2024-10-25 01:00:00,2024-10-27 16:00:00
1799,Delivery,Customer,2024-10-27 16:00:00,2024-10-30 16:00:00
1800,Receive,N/A,2024-10-27 08:00:00,2024-10-27 13:00:00
1800,WH_MAIN,WH_MAIN,2024-10-27 13:00:00,2024-10-28 01:00:00
1800,WH_SUB,K2,2024-10-28 01:00:00,2024-10-29 11:00:00
1800,Delivery,Customer,2024-10-29 11:00:00,2024-10-31 15:00:00
1801,Receive,N/A,2024-10-15 08:00:00,2024-10-15 14:00:00
1801,WH_MAIN,WH_MAIN,2024-10-15 14:00:00,2024-10-16 03:00:00
1801,WH_SUB,K3,2024-10-16 03:00:00,2024-10-18 23:00:00
1801,Delivery,Customer,2024-10-18 23:00:00,2024-10-21 03:00:00
1802,Receive,N/A,2024-10-15 08:00:00,2024-10-15 18:00:00
1802,WH_MAIN,WH_MAIN,2024-10-15 18:00:00,2024-10-16 01:00:00
1802,WH_SUB,K1,2024-10-16 01:00:00,2024-10-17 01:00:00
1802,Delivery,Customer,2024-10-17 01:00:00,2024-10-20 06:00:00
1803,Receive,N/A,2024-10-04 08:00:00,2024-10-04 16:00:00
1803,WH_MAIN,WH_MAIN,2024-10-04 16:00:00,2024-10-05 08:00:00
1803,WH_SUB,K1,2024-10-05 08:00:00,2024-10-06 15:00:00
1803,Delivery,Customer,2024-10-06 15:00:00,2024-10-09 18:00:00
1804,Receive,N/A,2024-10-06 08:00:00,2024-10-06 18:00:00
1804,WH_MAIN,WH_MAIN,2024-10-06 18:00:00,2024-10-07 09:00:00
1804,WH_SUB,K1,2024-10-07 09:00:00,2024-10-09 05:00:00
1804,Delivery,Customer,2024-10-09 05:00:00,2024-10-12 14:00:00
1805,Receive,N/A,2024-10-15 08:00:00,2024-10-15 16:00:00
1805,WH_MAIN,WH_MAIN,2024-10-15 16:00:00,2024-10-16 06:00:00
1805,WH_SUB,K3,2024-10-16 06:00:00,2024-10-17 17:00:00
1805,Delivery,Customer,2024-10-17 17:00:00,2024-10-20 14:00:00
1806,Receive,N/A,2024-10-26 08:00:00,2024-10-26 17:00:00
1807,Receive,N/A,2024-10-14 08:00:00,2024-10-14 10:00:00
1807,WH_MAIN,WH_MAIN,2024-10-14 10:00:00,2024-10-15 01:00:00
1807,WH_SUB,K3,2024-10-15 01:00:00,2024-10-17 18:00:00
1807,Delivery,Customer,2024-10-17 18:00:00,2024-10-20 10:00:00
1808,Receive,N/A,2024-10-18 08:00:00,2024-10-18 15:00:00
1808,WH_MAIN,WH_MAIN,2024-10-18 15:00:00,2024-10-19 09:00:00
1808,WH_SUB,K4,2024-10-19 09:00:00,2024-10-21 00:00:00
1808,Delivery,Customer,2024-10-21 00:00:00,2024-10-24 22:00:00
1809,Receive,N/A,2024-10-02 08:00:00,2024-10-02 10:00:00
1809,WH_MAIN,WH_MAIN,2024-10-02 10:00:00,2024-10-03 01:00:00
1809,WH_SUB,K4,2024-10-03 01:00:00,2024-10-04 13:00:00
1809,Delivery,Customer,2024-10-04 13:00:00,2024-10-07 05:00:00
1810,Receive,N/A,2024-10-25 08:00:00,2024-10-25 15:00:00
1810,WH_MAIN,WH_MAIN,2024-10-25 15:00:00,2024-10-26 04:00:00
1810,WH_SUB,K3,2024-10-26 04:00:00,2024-10-27 18:00:00
1810,Delivery,Customer,2024-10-27 18:00:00,2024-10-30 20:00:00
1811,Receive,N/A,2024-10-06 08:00:00,2024-10-06 10:00:00
1811,WH_MAIN,WH_MAIN,2024-10-06 10:00:00,2024-10-06 23:00:00
1811,WH_SUB,K4,2024-10-06 23:00:00,2024-10-09 09:00:00
1811,Delivery,Customer,2024-10-09 09:00:00,2024-10-11 13:00:00
1812,Receive,N/A,2024-10-24 08:00:00,2024-10-24 15:00:00
1812,WH_MAIN,WH_MAIN,2024-10-24 15:00:00,2024-10-25 03:00:00
1812,WH_SUB,K1,2024-10-25 03:00:00,2024-10-27 12:00:00
1812,Delivery,Customer,2024-10-27 12:00:00,2024-10-29 16:00:00
1813,Receive,N/A,2024-10-14 08:00:00,2024-10-14 13:00:00
1813,WH_MAIN,WH_MAIN,2024-10-14 13:00:00,2024-10-15 05:00:00
1813,WH_SUB,K4,2024-10-15 05:00:00,2024-10-16 22:00:00
1813,Delivery,Customer,2024-10-16 22:00:00,2024-10-19 11:00:00
1814,Receive,N/A,2024-10-17 08:00:00,2024-10-17 16:00:00
1814,WH_MAIN,WH_MAIN,2024-10-17 16:00:00,2024-10-18 04:00:00
1814,WH_SUB,K4,2024-10-18 04:00:00,2024-10-19 18:00:00
1814,Delivery,Customer,2024-10-19 18:00:00,2024-10-23 12:00:00
1815,Receive,N/A,2024-10-31 08:00:00,2024-10-31 12:00:00
1815,WH_MAIN,WH_MAIN,2024-10-31 12:00:00,2024-10-31 20:00:00
1815,WH_SUB,K1,2024-10-31 20:00:00,2024-11-02 15:00:00
1815,Delivery,Customer,2024-11-02 15:00:00,2024-11-05 22:00:00
1816,Receive,N/A,2024-10-23 08:00:00,2024-10-23 17:00:00
1816,WH_MAIN,WH_MAIN,2024-10-23 17:00:00,2024-10-24 11:00:00
1816,WH_SUB,K1,2024-10-24 11:00:00,2024-10-26 03:00:00
1816,Delivery,Customer,2024-10-26 03:00:00,2024-10-28 03:00:00
1817,Receive,N/A,2024-10-08 08:00:00,2024-10-08 12:00:00
1817,WH_MAIN,WH_MAIN,2024-10-08 12:00:00,2024-10-09 06:00:00
1817,WH_SUB,K4,2024-10-09 06:00:00,2024-10-10 11:00:00
1817,Delivery,Customer,2024-10-10 11:00:00,2024-10-13 00:00:00
1818,Receive,N/A,2024-10-07 08:00:00,2024-10-07 14:00:00
1818,WH_MAIN,WH_MAIN,2024-10-07 14:00:00,2024-10-07 23:00:00
1818,WH_SUB,K1,2024-10-07 23:00:00,2024-10-10 14:00:00
1818,Delivery,Customer,2024-10-10 14:00:00,2024-10-13 17:00:00
1819,Receive,N/A,2024-10-15 08:00:00,2024-10-15 13:00:00
1819,WH_MAIN,WH_MAIN,2024-10-15 13:00:00,2024-10-16 06:00:00
1819,WH_SUB,K4,2024-10-16 06:00:00,2024-10-19 02:00:00
1819,Delivery,Customer,2024-10-19 02:00:00,2024-10-21 04:00:00
1820,Receive,N/A,2024-10-27 08:00:00,2024-10-27 15:00:00
1820,WH_MAIN,WH_MAIN,2024-10-27 15:00:00,2024-10-28 07:00:00
1820,WH_SUB,K3,2024-10-28 07:00:00,2024-10-29 15:00:00
1820,Delivery,Customer,2024-10-29 15:00:00,2024-10-31 16:00:00
1821,Receive,N/A,2024-10-29 08:00:00,2024-10-29 17:00:00
1821,WH_MAIN,WH_MAIN,2024-10-29 17:00:00,2024-10-30 10:00:00
1821,WH_SUB,K3,2024-10-30 10:00:00,2024-11-02 00:00:00
1821,Delivery,Customer,2024-11-02 00:00:00,2024-11-04 15:00:00
1822,Receive,N/A,2024-10-16 08:00:00,2024-10-16 12:00:00
1822,WH_MAIN,WH_MAIN,2024-10-16 12:00:00,2024-10-16 23:00:00
1822,WH_SUB,K3,2024-10-16 23:00:00,2024-10-18 16:00:00
1822,Delivery,Customer,2024-10-18 16:00:00,2024-10-21 20:00:00
1823,Receive,N/A,2024-10-02 08:00:00,2024-10-02 16:00:00
1823,WH_MAIN,WH_MAIN,2024-10-02 16:00:00,2024-10-03 08:00:00
1823,WH_SUB,K1,2024-10-03 08:00:00,2024-10-06 04:00:00
1823,Delivery,Customer,2024-10-06 04:00:00,2024-10-09 09:00:00
1824,Receive,N/A,2024-10-18 08:00:00,2024-10-18 15:00:00
1824,WH_MAIN,WH_MAIN,2024-10-18 15:00:00,2024-10-19 09:00:00
1824,WH_SUB,K1,2024-10-19 09:00:00,2024-10-22 06:00:00
1824,Delivery,Customer,2024-10-22 06:00:00,2024-10-25 10:00:00
1825,Receive,N/A,2024-10-06 08:00:00,2024-10-06 16:00:00
1825,WH_MAIN,WH_MAIN,2024-10-06 16:00:00,2024-10-07 07:00:00
1825,WH_SUB,K4,2024-10-07 07:00:00,2024-10-09 00:00:00
1825,Delivery,Customer,2024-10-09 00:00:00,2024-10-12 07:00:00
1826,Receive,N/A,2024-10-01 08:00:00,2024-10-01 18:00:00
1826,WH_MAIN,WH_MAIN,2024-10-01 18:00:00,2024-10-02 03:00:00
1826,WH_SUB,K4,2024-10-02 03:00:00,2024-10-03 08:00:00
1826,Delivery,Customer,2024-10-03 08:00:00,2024-10-05 10:00:00
1827,Receive,N/A,2024-10-05 08:00:00,2024-10-05 10:00:00
1827,WH_MAIN,WH_MAIN,2024-10-05 10:00:00,2024-10-05 19:00:00
1827,WH_SUB,K3,2024-10-05 19:00:00,2024-10-07 11:00:00
1827,Delivery,Customer,2024-10-07 11:00:00,2024-10-09 15:00:00
1828,Receive,N/A,2024-10-18 08:00:00,2024-10-18 15:00:00
1828,WH_MAIN,WH_MAIN,2024-10-18 15:00:00,2024-10-18 23:00:00
1828,WH_SUB,K2,2024-10-18 23:00:00,2024-10-20 20:00:00
1828,Delivery,Customer,2024-10-20 20:00:00,2024-10-23 17:00:00
1829,Receive,N/A,2024-10-16 08:00:00,2024-10-16 16:00:00
1829,WH_MAIN,WH_MAIN,2024-10-16 16:00:00,2024-10-17 08:00:00
1829,WH_SUB,K4,2024-10-17 08:00:00,2024-10-20 01:00:00
1829,Delivery,Customer,2024-10-20 01:00:00,2024-10-22 12:00:00
1830,Receive,N/A,2024-10-13 08:00:00,2024-10-13 16:00:00
1830,WH_MAIN,WH_MAIN,2024-10-13 16:00:00,2024-10-13 23:00:00
1830,WH_SUB,K1,2024-10-13 23:00:00,2024-10-16 23:00:00
1830,Delivery,Customer,2024-10-16 23:00:00,2024-10-19 07:00:00
1831,Receive,N/A,2024-10-23 08:00:00,2024-10-23 16:00:00
1831,WH_MAIN,WH_MAIN,2024-10-23 16:00:00,2024-10-24 10:00:00
1831,WH_SUB,K4,2024-10-24 10:00:00,2024-10-27 08:00:00
1831,Delivery,Customer,2024-10-27 08:00:00,2024-10-30 06:00:00
1832,Receive,N/A,2024-10-05 08:00:00,2024-10-05 18:00:00
1832,WH_MAIN,WH_MAIN,2024-10-05 18:00:00,2024-10-06 12:00:00
1832,WH_SUB,K4,2024-10-06 12:00:00,2024-10-09 11:00:00
1832,Delivery,Customer,2024-10-09 11:00:00,2024-10-11 20:00:00
1833,Receive,N/A,2024-10-08 08:00:00,2024-10-08 18:00:00
1833,WH_MAIN,WH_MAIN,2024-10-08 18:00:00,2024-10-09 06:00:00
1833,WH_SUB,K2,2024-10-09 06:00:00,2024-10-11 22:00:00
1833,Delivery,Customer,2024-10-11 22:00:00,2024-10-15 08:00:00
1834,Receive,N/A,2024-10-31 08:00:00,2024-10-31 13:00:00
1834,WH_MAIN,WH_MAIN,2024-10-31 13:00:00,2024-11-01 04:00:00
1834,WH_SUB,K3,2024-11-01 04:00:00,2024-11-02 14:00:00
1834,Delivery,Customer,2024-11-02 14:00:00,2024-11-05 10:00:00
1835,Receive,N/A,2024-11-21 08:00:00,2024-11-21 15:00:00
1836,Receive,N/A,2024-11-17 08:00:00,2024-11-17 16:00:00
1836,WH_MAIN,WH_MAIN,2024-11-17 16:00:00,2024-11-17 23:00:00
1836,WH_SUB,K2,2024-11-17 23:00:00,2024-11-19 10:00:00
1836,Delivery,Customer,2024-11-19 10:00:00,2024-11-22 03:00:00
1837,Receive,N/A,2024-11-12 08:00:00,2024-11-12 15:00:00
1837,WH_MAIN,WH_MAIN,2024-11-12 15:00:00,2024-11-12 21:00:00
1837,WH_SUB,K3,2024-11-12 21:00:00,2024-11-14 14:00:00
1837,Delivery,Customer,2024-11-14 14:00:00,2024-11-17 15:00:00
1838,Receive,N/A,2024-11-10 08:00:00,2024-11-10 15:00:00
1838,WH_MAIN,WH_MAIN,2024-11-10 15:00:00,2024-11-11 07:00:00
1838,WH_SUB,K3,2024-11-11 07:00:00,2024-11-14 05:00:00
1838,Delivery,Customer,2024-11-14 05:00:00,2024-11-17 22:00:00
1839,Receive,N/A,2024-11-23 08:00:00,2024-11-23 13:00:00
1840,Receive,N/A,2024-11-18 08:00:00,2024-11-18 11:00:00
1840,WH_MAIN,WH_MAIN,2024-11-18 11:00:00,2024-11-19 03:00:00
1840,WH_SUB,K3,2024-11-19 03:00:00,2024-11-21 05:00:00
1840,Delivery,Customer,2024-11-21 05:00:00,2024-11-23 12:00:00
1841,Receive,N/A,2024-11-05 08:00:00,2024-11-05 16:00:00
1841,WH_MAIN,WH_MAIN,2024-11-05 16:00:00,2024-11-06 04:00:00
1841,WH_SUB,K4,2024-11-06 04:00:00,2024-11-09 01:00:00
1841,Delivery,Customer,2024-11-09 01:00:00,2024-11-11 12:00:00
1842,Receive,N/A,2024-11-27 08:00:00,2024-11-27 10:00:00
1842,WH_MAIN,WH_MAIN,2024-11-27 10:00:00,2024-11-27 16:00:00
1842,WH_SUB,K3,2024-11-27 16:00:00,2024-11-30 03:00:00
1842,Delivery,Customer,2024-11-30 03:00:00,2024-12-02 07:00:00
1843,Receive,N/A,2024-11-19 08:00:00,2024-11-19 13:00:00
1843,WH_MAIN,WH_MAIN,2024-11-19 13:00:00,2024-11-20 07:00:00
1843,WH_SUB,K3,2024-11-20 07:00:00,2024-11-23 05:00:00
1843,Delivery,Customer,2024-11-23 05:00:00,2024-11-26 10:00:00
1844,Receive,N/A,2024-11-10 08:00:00,2024-11-10 16:00:00
1844,WH_MAIN,WH_MAIN,2024-11-10 16:00:00,2024-11-11 07:00:00
1844,WH_SUB,K1,2024-11-11 07:00:00,2024-11-12 13:00:00
1844,Delivery,Customer,2024-11-12 13:00:00,2024-11-16 01:00:00
1845,Receive,N/A,2024-11-10 08:00:00,2024-11-10 12:00:00
1845,WH_MAIN,WH_MAIN,2024-11-10 12:00:00,2024-11-10 21:00:00
1845,WH_SUB,K1,2024-11-10 21:00:00,2024-11-12 15:00:00
1845,Delivery,Customer,2024-11-12 15:00:00,2024-11-15 11:00:00
1846,Receive,N/A,2024-11-09 08:00:00,2024-11-09 14:00:00
1846,WH_MAIN,WH_MAIN,2024-11-09 14:00:00,2024-11-09 23:00:00
1846,WH_SUB,K2,2024-11-09 23:00:00,2024-11-12 03:00:00
1846,Delivery,Customer,2024-11-12 03:00:00,2024-11-14 08:00:00
1847,Receive,N/A,2024-11-11 08:00:00,2024-11-11 13:00:00
1847,WH_MAIN,WH_MAIN,2024-11-11 13:00:00,2024-11-11 20:00:00
1847,WH_SUB,K1,2024-11-11 20:00:00,2024-11-13 00:00:00
1847,Delivery,Customer,2024-11-13 00:00:00,2024-11-16 05:00:00
1848,Receive,N/A,2024-11-21 08:00:00,2024-11-21 12:00:00
1848,WH_MAIN,WH_MAIN,2024-11-21 12:00:00,2024-11-22 06:00:00
1848,WH_SUB,K3,2024-11-22 06:00:00,2024-11-24 10:00:00
1848,Delivery,Customer,2024-11-24 10:00:00,2024-11-28 08:00:00
1849,Receive,N/A,2024-11-25 08:00:00,2024-11-25 13:00:00
1849,WH_MAIN,WH_MAIN,2024-11-25 13:00:00,2024-11-25 21:00:00
1849,WH_SUB,K1,2024-11-25 21:00:00,2024-11-27 15:00:00
1849,Delivery,Customer,2024-11-27 15:00:00,2024-12-01 13:00:00
1850,Receive,N/A,2024-11-20 08:00:00,2024-11-20 18:00:00
1850,WH_MAIN,WH_MAIN,2024-11-20 18:00:00,2024-11-21 03:00:00
1850,WH_SUB,K2,2024-11-21 03:00:00,2024-11-22 20:00:00
1850,Delivery,Customer,2024-11-22 20:00:00,2024-11-25 18:00:00
1851,Receive,N/A,2024-11-10 08:00:00,2024-11-10 14:00:00
1851,WH_MAIN,WH_MAIN,2024-11-10 14:00:00,2024-11-10 23:00:00
1851,WH_SUB,K4,2024-11-10 23:00:00,2024-11-13 03:00:00
1852,Receive,N/A,2024-11-29 08:00:00,2024-11-29 18:00:00
1852,WH_MAIN,WH_MAIN,2024-11-29 18:00:00,2024-11-30 06:00:00
1852,WH_SUB,K2,2024-11-30 06:00:00,2024-12-01 09:00:00
1853,Receive,N/A,2024-11-08 08:00:00,2024-11-08 12:00:00
1853,WH_MAIN,WH_MAIN,2024-11-08 12:00:00,2024-11-09 06:00:00
1853,WH_SUB,K2,2024-11-09 06:00:00,2024-11-11 12:00:00
1853,Delivery,Customer,2024-11-11 12:00:00,2024-11-14 19:00:00
1854,Receive,N/A,2024-11-07 08:00:00,2024-11-07 11:00:00
1854,WH_MAIN,WH_MAIN,2024-11-07 11:00:00,2024-11-08 02:00:00
1854,WH_SUB,K2,2024-11-08 02:00:00,2024-11-09 03:00:00
1854,Delivery,Customer,2024-11-09 03:00:00,2024-11-11 19:00:00
1855,Receive,N/A,2024-11-09 08:00:00,2024-11-09 16:00:00
1855,WH_MAIN,WH_MAIN,2024-11-09 16:00:00,2024-11-10 08:00:00
1855,WH_SUB,K1,2024-11-10 08:00:00,2024-11-12 07:00:00
1855,Delivery,Customer,2024-11-12 07:00:00,2024-11-15 03:00:00
1856,Receive,N/A,2024-11-23 08:00:00,2024-11-23 13:00:00
1856,WH_MAIN,WH_MAIN,2024-11-23 13:00:00,2024-11-23 20:00:00
1856,WH_SUB,K3,2024-11-23 20:00:00,2024-11-25 07:00:00
1856,Delivery,Customer,2024-11-25 07:00:00,2024-11-28 15:00:00
1857,Receive,N/A,2024-11-25 08:00:00,2024-11-25 10:00:00
1857,WH_MAIN,WH_MAIN,2024-11-25 10:00:00,2024-11-25 20:00:00
1857,WH_SUB,K1,2024-11-25 20:00:00,2024-11-28 13:00:00
1857,Delivery,Customer,2024-11-28 13:00:00,2024-12-02 06:00:00
1858,Receive,N/A,2024-11-15 08:00:00,2024-11-15 17:00:00
1858,WH_MAIN,WH_MAIN,2024-11-15 17:00:00,2024-11-16 01:00:00
1858,WH_SUB,K1,2024-11-16 01:00:00,2024-11-18 02:00:00
1858,Delivery,Customer,2024-11-18 02:00:00,2024-11-21 20:00:00
1859,Receive,N/A,2024-11-28 08:00:00,2024-11-28 12:00:00
1859,WH_MAIN,WH_MAIN,2024-11-28 12:00:00,2024-11-29 03:00:00
1859,WH_SUB,K1,2024-11-29 03:00:00,2024-12-01 05:00:00
1859,Delivery,Customer,2024-12-01 05:00:00,2024-12-03 06:00:00
1860,Receive,N/A,2024-11-28 08:00:00,2024-11-28 10:00:00
1860,WH_MAIN,WH_MAIN,2024-11-28 10:00:00,2024-11-29 03:00:00
1860,WH_SUB,K2,2024-11-29 03:00:00,2024-12-01 08:00:00
1860,Delivery,Customer,2024-12-01 08:00:00,2024-12-04 11:00:00
1861,Receive,N/A,2024-11-02 08:00:00,2024-11-02 18:00:00
1861,WH_MAIN,WH_MAIN,2024-11-02 18:00:00,2024-11-03 09:00:00
1861,WH_SUB,K4,2024-11-03 09:00:00,2024-11-06 02:00:00
1861,Delivery,Customer,2024-11-06 02:00:00,2024-11-08 14:00:00
1862,Receive,N/A,2024-11-27 08:00:00,2024-11-27 17:00:00
1862,WH_MAIN,WH_MAIN,2024-11-27 17:00:00,2024-11-28 08:00:00
1862,WH_SUB,K4,2024-11-28 08:00:00,2024-12-01 06:00:00
1862,Delivery,Customer,2024-12-01 06:00:00,2024-12-03 21:00:00
1863,Receive,N/A,2024-11-16 08:00:00,2024-11-16 15:00:00
1863,WH_MAIN,WH_MAIN,2024-11-16 15:00:00,2024-11-16 22:00:00
1863,WH_SUB,K2,2024-11-16 22:00:00,2024-11-19 16:00:00
1863,Delivery,Customer,2024-11-19 16:00:00,2024-11-22 07:00:00
1864,Receive,N/A,2024-11-17 08:00:00,2024-11-17 11:00:00
1864,WH_MAIN,WH_MAIN,2024-11-17 11:00:00,2024-11-18 01:00:00
1864,WH_SUB,K1,2024-11-18 01:00:00,2024-11-19 02:00:00
1864,Delivery,Customer,2024-11-19 02:00:00,2024-11-21 10:00:00
1865,Receive,N/A,2024-11-19 08:00:00,2024-11-19 18:00:00
1865,WH_MAIN,WH_MAIN,2024-11-19 18:00:00,2024-11-20 08:00:00
1865,WH_SUB,K2,2024-11-20 08:00:00,2024-11-23 07:00:00
1865,Delivery,Customer,2024-11-23 07:00:00,2024-11-25 08:00:00
1866,Receive,N/A,2024-11-20 08:00:00,2024-11-20 10:00:00
1866,WH_MAIN,WH_MAIN,2024-11-20 10:00:00,2024-11-20 19:00:00
1866,WH_SUB,K4,2024-11-20 19:00:00,2024-11-22 21:00:00
1866,Delivery,Customer,2024-11-22 21:00:00,2024-11-25 10:00:00
1867,Receive,N/A,2024-11-20 08:00:00,2024-11-20 11:00:00
1867,WH_MAIN,WH_MAIN,2024-11-20 11:00:00,2024-11-21 04:00:00
1867,WH_SUB,K1,2024-11-21 04:00:00,2024-11-23 16:00:00
1867,Delivery,Customer,2024-11-23 16:00:00,2024-11-27 06:00:00
1868,Receive,N/A,2024-11-13 08:00:00,2024-11-13 17:00:00
1868,WH_MAIN,WH_MAIN,2024-11-13 17:00:00,2024-11-14 03:00:00
1868,WH_SUB,K1,2024-11-14 03:00:00,2024-11-15 20:00:00
1868,Delivery,Customer,2024-11-15 20:00:00,2024-11-19 05:00:00
1869,Receive,N/A,2024-11-18 08:00:00,2024-11-18 15:00:00
1869,WH_MAIN,WH_MAIN,2024-11-18 15:00:00,2024-11-19 00:00:00
1869,WH_SUB,K2,2024-11-19 00:00:00,2024-11-21 20:00:00
1869,Delivery,Customer,2024-11-21 20:00:00,2024-11-24 09:00:00
1870,Receive,N/A,2024-11-21 08:00:00,2024-11-21 13:00:00
1870,WH_MAIN,WH_MAIN,2024-11-21 13:00:00,2024-11-21 19:00:00
1870,WH_SUB,K3,2024-11-21 19:00:00,2024-11-24 15:00:00
1870,Delivery,Customer,2024-11-24 15:00:00,2024-11-27 08:00:00
1871,Receive,N/A,2024-11-06 08:00:00,2024-11-06 15:00:00
1871,WH_MAIN,WH_MAIN,2024-11-06 15:00:00,2024-11-07 09:00:00
1871,WH_SUB,K1,2024-11-07 09:00:00,2024-11-09 00:00:00
1871,Delivery,Customer,2024-11-09 00:00:00,2024-11-11 03:00:00
1872,Receive,N/A,2024-11-05 08:00:00,2024-11-05 14:00:00
1872,WH_MAIN,WH_MAIN,2024-11-05 14:00:00,2024-11-06 02:00:00
1872,WH_SUB,K1,2024-11-06 02:00:00,2024-11-08 08:00:00
1872,Delivery,Customer,2024-11-08 08:00:00,2024-11-10 19:00:00
1873,Receive,N/A,2024-11-21 08:00:00,2024-11-21 10:00:00
1873,WH_MAIN,WH_MAIN,2024-11-21 10:00:00,2024-11-22 04:00:00
1873,WH_SUB,K2,2024-11-22 04:00:00,2024-11-23 10:00:00
1873,Delivery,Customer,2024-11-23 10:00:00,2024-11-26 00:00:00
1874,Receive,N/A,2024-11-06 08:00:00,2024-11-06 10:00:00
1874,WH_MAIN,WH_MAIN,2024-11-06 10:00:00,2024-11-07 03:00:00
1874,WH_SUB,K2,2024-11-07 03:00:00,2024-11-09 12:00:00
1874,Delivery,Customer,2024-11-09 12:00:00,2024-11-12 14:00:00
1875,Receive,N/A,2024-11-15 08:00:00,2024-11-15 13:00:00
1875,WH_MAIN,WH_MAIN,2024-11-15 13:00:00,2024-11-16 05:00:00
1875,WH_SUB,K2,2024-11-16 05:00:00,2024-11-17 18:00:00
1875,Delivery,Customer,2024-11-17 18:00:00,2024-11-21 02:00:00
1876,Receive,N/A,2024-11-08 08:00:00,2024-11-08 14:00:00
1876,WH_MAIN,WH_MAIN,2024-11-08 14:00:00,2024-11-08 20:00:00
1876,WH_SUB,K4,2024-11-08 20:00:00,2024-11-10 23:00:00
1876,Delivery,Customer,2024-11-10 23:00:00,2024-11-13 21:00:00
1877,Receive,N/A,2024-11-24 08:00:00,2024-11-24 17:00:00
1877,WH_MAIN,WH_MAIN,2024-11-24 17:00:00,2024-11-25 02:00:00
1877,WH_SUB,K2,2024-11-25 02:00:00,2024-11-27 12:00:00
1877,Delivery,Customer,2024-11-27 12:00:00,2024-11-30 16:00:00
1878,Receive,N/A,2024-11-12 08:00:00,2024-11-12 15:00:00
1878,WH_MAIN,WH_MAIN,2024-11-12 15:00:00,2024-11-13 02:00:00
1878,WH_SUB,K4,2024-11-13 02:00:00,2024-11-14 03:00:00
1878,Delivery,Customer,2024-11-14 03:00:00,2024-11-17 05:00:00
1879,Receive,N/A,2024-11-30 08:00:00,2024-11-30 18:00:00
1879,WH_MAIN,WH_MAIN,2024-11-30 18:00:00,2024-12-01 00:00:00
1879,WH_SUB,K3,2024-12-01 00:00:00,2024-12-02 19:00:00
1879,Delivery,Customer,2024-12-02 19:00:00,2024-12-06 02:00:00
1880,Receive,N/A,2024-11-12 08:00:00,2024-11-12 16:00:00
1881,Receive,N/A,2024-11-16 08:00:00,2024-11-16 17:00:00
1881,WH_MAIN,WH_MAIN,2024-11-16 17:00:00,2024-11-17 04:00:00
1881,WH_SUB,K4,2024-11-17 04:00:00,2024-11-19 05:00:00
1881,Delivery,Customer,2024-11-19 05:00:00,2024-11-22 00:00:00
1882,Receive,N/A,2024-11-20 08:00:00,2024-11-20 12:00:00
1882,WH_MAIN,WH_MAIN,2024-11-20 12:00:00,2024-11-21 03:00:00
1882,WH_SUB,K3,2024-11-21 03:00:00,2024-11-24 01:00:00
1882,Delivery,Customer,2024-11-24 01:00:00,2024-11-26 02:00:00
1883,Receive,N/A,2024-11-03 08:00:00,2024-11-03 13:00:00
